Date;TLT 20Y;DOW JONES COMPOSITE
2008-08-15;72.406;4177.68
2008-08-18;72.69;4134.21
2008-08-19;72.414;4084.75
2008-08-20;72.62;4091.91
2008-08-21;72.486;4100.33
2008-08-22;72.437;4168.16
2008-08-25;73.161;4092.09
2008-08-26;73.225;4105.6
2008-08-27;73.35;4140.18
2008-08-28;73.358;4215.97
2008-08-29;73.027;4162.02
2008-09-02;73.441;4139.25
2008-09-03;73.759;4121.77
2008-09-04;74.342;4015.82
2008-09-05;74.303;3999.38
2008-09-08;74.622;4085.17
2008-09-09;75.358;3960.53
2008-09-10;74.888;4012.2
2008-09-11;74.848;4094.76
2008-09-12;73.882;4101.7
2008-09-15;76.282;3960.61
2008-09-16;76.266;4008.23
2008-09-17;76.647;3843.83
2008-09-18;75.526;3989.07
2008-09-19;73.13;4090.2
2008-09-22;73.122;3938.87
2008-09-23;72.841;3888.58
2008-09-24;73.161;3864.55
2008-09-25;73.012;3932.89
2008-09-26;73.538;3943.74
2008-09-29;75.681;3707.38
2008-09-30;73.839;3829.04
2008-10-01;74.54;3816.58
2008-10-02;75.139;3626.8
2008-10-03;75.8;3581.82
2008-10-06;77.177;3470.7
2008-10-07;76.943;3307.85
2008-10-08;75.84;3260.86
2008-10-09;75.2;3042.2
2008-10-10;74.673;3006.51
2008-10-13;73.717;3325.67
2008-10-14;73.239;3295.28
2008-10-15;73.937;3020.86
2008-10-16;73.552;3154.71
2008-10-17;73.052;3112.99
2008-10-20;73.637;3277.53
2008-10-21;74.022;3191.06
2008-10-22;75.526;3020.3
2008-10-23;76.09;3070.27
2008-10-24;75.277;2964.87
2008-10-27;75.334;2885.89
2008-10-28;74.237;3159.19
2008-10-29;73.864;3135.95
2008-10-30;73.194;3229.9
2008-10-31;72.24;3286.48
2008-11-03;72.149;3294.82
2008-11-04;73.497;3407.33
2008-11-05;74.372;3224.58
2008-11-06;73.839;3069.15
2008-11-07;73.358;3157.77
2008-11-10;73.717;3131.02
2008-11-11;73.928;3086.11
2008-11-12;74.401;2955.04
2008-11-13;72.626;3152.85
2008-11-14;74.063;3019.09
2008-11-17;74.384;2960.95
2008-11-18;75.35;2985.43
2008-11-19;77.277;2817.64
2008-11-20;81.271;2669.51
2008-11-21;80.096;2842.46
2008-11-24;78.843;2965
2008-11-25;81.162;3000.59
2008-11-26;81.271;3077.93
2008-11-28;82.275;3108.08
2008-12-01;85.137;2865.68
2008-12-02;85.465;2955.09
2008-12-03;85.701;3019.71
2008-12-04;87.39;2941.89
2008-12-05;85.978;3018.25
2008-12-08;85.788;3117.16
2008-12-09;87.487;3010.53
2008-12-10;87.279;3050.24
2008-12-11;87.444;2961.02
2008-12-12;87.444;2974.42
2008-12-15;88.441;2942.8
2008-12-16;90.635;3072.59
2008-12-17;93.074;3060.53
2008-12-18;95.067;3006.11
2008-12-19;95.164;3001.64
2008-12-22;94.404;2974.62
2008-12-23;94.278;2937.57
2008-12-24;94.068;2958.58
2008-12-26;94.384;2977.36
2008-12-29;93.942;2961
2008-12-30;94.876;3029.42
2008-12-31;92.845;3086.07
2009-01-02;90.55;3174.63
2009-01-05;88.23;3159.44
2009-01-06;87.317;3190.11
2009-01-07;87.67;3095.58
2009-01-08;87.598;3090.56
2009-01-09;87.731;3035.24
2009-01-12;88.637;2976.17
2009-01-13;88.733;2948.09
2009-01-14;90.201;2856.88
2009-01-15;90.352;2876.05
2009-01-16;88.942;2895.41
2009-01-20;88.933;2775.04
2009-01-21;86.12;2857.44
2009-01-22;84.472;2830.25
2009-01-23;83.807;2805.81
2009-01-26;83.076;2829.37
2009-01-27;85.025;2856.59
2009-01-28;82.904;2927.47
2009-01-29;80.997;2858.6
2009-01-30;80.742;2798.52
2009-02-02;82.016;2776.46
2009-02-03;80.061;2839.01
2009-02-04;79.786;2814.37
2009-02-05;79.856;2853.37
2009-02-06;79.602;2935.88
2009-02-09;79.864;2927.73
2009-02-10;81.595;2800.19
2009-02-11;82.66;2798.48
2009-02-12;81.883;2787.05
2009-02-13;79.695;2762.98
2009-02-17;82.18;2640.76
2009-02-18;81.482;2621.72
2009-02-19;80.096;2594.54
2009-02-20;80.873;2560.4
2009-02-23;81.619;2472.74
2009-02-24;81.532;2567.67
2009-02-25;80.596;2515.46
2009-02-26;79.743;2471.41
2009-02-27;79.285;2434.72
2009-03-02;80.373;2319.3
2009-03-03;79.843;2285.85
2009-03-04;79.467;2349.29
2009-03-05;81.684;2238.15
2009-03-06;81.136;2232.45
2009-03-09;80.667;2195.3
2009-03-10;79.117;2314.25
2009-03-11;79.97;2322.87
2009-03-12;80.351;2391.52
2009-03-13;79.946;2407.17
2009-03-16;78.686;2444.57
2009-03-17;78.255;2505.96
2009-03-18;81.224;2547.64
2009-03-19;81.325;2538.86
2009-03-20;80.873;2482.4
2009-03-23;80.176;2643.27
2009-03-24;80.936;2596.92
2009-03-25;79.852;2608.51
2009-03-26;80.773;2703.78
2009-03-27;81.371;2644.28
2009-03-30;81.684;2555.28
2009-03-31;82.266;2587.24
2009-04-01;82.776;2627.64
2009-04-02;81.769;2729.7
2009-04-03;80.096;2749.52
2009-04-06;79.751;2720.1
2009-04-07;79.954;2651.61
2009-04-08;80.667;2678.12
2009-04-09;79.651;2762.79
2009-04-13;80.38;2741.22
2009-04-14;80.806;2705.29
2009-04-15;80.667;2740.76
2009-04-16;80.024;2780.6
2009-04-17;79.148;2792.57
2009-04-20;80.344;2689.77
2009-04-21;79.551;2740.39
2009-04-22;79.066;2732.13
2009-04-23;79.057;2757.4
2009-04-24;78.263;2784.4
2009-04-27;78.6;2741.6
2009-04-28;77.317;2743.98
2009-04-29;76.631;2807.58
2009-04-30;76.33;2814.3
2009-05-01;75.57;2839.18
2009-05-04;75.823;2940.46
2009-05-05;75.73;2927.26
2009-05-06;75.549;2959.65
2009-05-07;73.708;2918.81
2009-05-08;73.882;2967.18
2009-05-11;74.936;2900.46
2009-05-12;75.208;2894.53
2009-05-13;76.024;2805.9
2009-05-14;76.321;2821.49
2009-05-15;76.298;2799.84
2009-05-18;75.114;2865.91
2009-05-19;74.718;2869.48
2009-05-20;75.504;2850.83
2009-05-21;73.605;2790.07
2009-05-22;72.788;2787.89
2009-05-26;71.69;2869.51
2009-05-27;70.419;2804.71
2009-05-28;71.439;2843.58
2009-05-29;73.288;2898.62
2009-06-01;70.886;2996.02
2009-06-02;71.272;2996.49
2009-06-03;71.941;2952.57
2009-06-04;70.451;2984.6
2009-06-05;69.914;2989.33
2009-06-08;69.74;2983.19
2009-06-09;69.735;2993.23
2009-06-10;68.632;2998.28
2009-06-11;69.392;3018.5
2009-06-12;70.017;3021.46
2009-06-15;70.65;2938.01
2009-06-16;71.875;2908.19
2009-06-17;71.472;2903.18
2009-06-18;70.389;2932.41
2009-06-19;71.357;2927.78
2009-06-22;72.051;2853.69
2009-06-23;72.898;2848.62
2009-06-24;72.165;2861.83
2009-06-25;73.481;2937.37
2009-06-26;73.613;2927.99
2009-06-29;73.725;2949.5
2009-06-30;73.597;2925.48
2009-07-01;73.216;2953.32
2009-07-02;73.387;2864.62
2009-07-06;73.248;2879.54
2009-07-07;73.741;2812.05
2009-07-08;75.099;2812.83
2009-07-09;74.207;2820.76
2009-07-10;74.888;2821.22
2009-07-13;74.466;2872.3
2009-07-14;73.232;2891.96
2009-07-15;71.348;2965.01
2009-07-16;72.12;3003.85
2009-07-17;71.002;3001.6
2009-07-20;71.378;3044.66
2009-07-21;72.802;3056.29
2009-07-22;72.149;3055.15
2009-07-23;70.825;3132.48
2009-07-24;71.173;3152.91
2009-07-27;70.352;3164.06
2009-07-28;70.972;3136.42
2009-07-29;71.365;3125.28
2009-07-30;72.375;3163.84
2009-07-31;73.788;3162.45
2009-08-03;72.422;3212.97
2009-08-04;71.844;3215.59
2009-08-05;70.776;3195.04
2009-08-06;71.01;3180.87
2009-08-07;70.419;3244.38
2009-08-10;71.302;3230.86
2009-08-11;72.127;3209.35
2009-08-12;71.357;3245.36
2009-08-13;72.367;3257.6
2009-08-14;72.649;3227.54
2009-08-17;73.725;3151.72
2009-08-18;73.296;3183.19
2009-08-19;73.896;3200.51
2009-08-20;74.506;3224.03
2009-08-21;72.977;3289.05
2009-08-24;74.296;3285.61
2009-08-25;74.718;3293.86
2009-08-26;75.061;3279.92
2009-08-27;74.763;3282.82
2009-08-28;75.105;3278.08
2009-08-31;75.175;3248.86
2009-09-01;74.755;3199.14
2009-09-02;75.846;3185.02
2009-09-03;75.383;3219.94
2009-09-04;74.096;3257.75
2009-09-08;73.57;3270.34
2009-09-09;73.481;3289.27
2009-09-10;74.841;3327.84
2009-09-11;75.253;3341.81
2009-09-14;74.506;3363.07
2009-09-15;74.13;3381.02
2009-09-16;74.262;3409.15
2009-09-17;75.191;3394.08
2009-09-18;74.522;3402.99
2009-09-21;74.696;3386.26
2009-09-22;74.848;3400.08
2009-09-23;75.078;3369.42
2009-09-24;75.295;3345.75
2009-09-25;76.25;3321.47
2009-09-28;76.92;3360.75
2009-09-29;76.85;3345.14
2009-09-30;76.78;3327.87
2009-10-01;77.587;3257.44
2009-10-02;77.052;3243.84
2009-10-05;77.059;3287.91
2009-10-06;76.298;3321.93
2009-10-07;77.192;3320.37
2009-10-08;76.383;3355.04
2009-10-09;74.635;3374.42
2009-10-12;74.746;3389.6
2009-10-13;75.139;3379.32
2009-10-14;74.022;3446.04
2009-10-15;73.684;3456.87
2009-10-16;74.284;3443.84
2009-10-19;74.864;3474.06
2009-10-20;75.269;3457.4
2009-10-21;74.817;3414.98
2009-10-22;74.45;3440.83
2009-10-23;73.889;3375.48
2009-10-26;72.937;3341.04
2009-10-27;73.928;3321.81
2009-10-28;74.284;3276.89
2009-10-29;73.468;3335.07
2009-10-30;74.54;3256.05
2009-11-02;73.971;3265.48
2009-11-03;73.232;3310.21
2009-11-04;72.565;3305.01
2009-11-05;72.565;3370.81
2009-11-06;72.633;3384.39
2009-11-09;72.713;3448.59
2009-11-10;72.587;3452.67
2009-11-11;72.891;3476.91
2009-11-12;72.755;3438.53
2009-11-13;73.09;3462.12
2009-11-16;73.946;3516.4
2009-11-17;74.342;3520.52
2009-11-18;73.905;3510.76
2009-11-19;74.039;3467.14
2009-11-20;74.022;3463.76
2009-11-23;73.928;3505.2
2009-11-24;74.393;3496.04
2009-11-25;74.736;3513.42
2009-11-27;75.021;3462.87
2009-11-30;75.2;3478.72
2009-12-01;74.13;3526.35
2009-12-02;74.193;3542.24
2009-12-03;73.418;3523.52
2009-12-04;72.64;3546.55
2009-12-07;72.728;3540.43
2009-12-08;72.841;3518.76
2009-12-09;72.508;3532.63
2009-12-10;71.672;3556.94
2009-12-11;71.665;3584.52
2009-12-14;71.752;3611.06
2009-12-15;71.43;3600.07
2009-12-16;71.348;3597.47
2009-12-17;72.526;3557.4
2009-12-18;72.212;3564.16
2009-12-21;70.923;3590.87
2009-12-22;70.527;3595.18
2009-12-23;70.545;3599.97
2009-12-24;69.815;3614.82
2009-12-28;69.619;3614.28
2009-12-29;69.83;3619.61
2009-12-30;70.294;3618.1
2009-12-31;69.954;3566.68
2010-01-04;69.89;3604.74
2010-01-05;70.343;3606.76
2010-01-06;69.399;3605.36
2010-01-07;69.515;3605.3
2010-01-08;69.484;3629.42
2010-01-11;69.107;3654.97
2010-01-12;70.294;3629.37
2010-01-13;69.47;3650.34
2010-01-14;70.442;3653.3
2010-01-15;70.879;3619.97
2010-01-19;70.684;3655.45
2010-01-20;71.394;3612.87
2010-01-21;71.722;3550.67
2010-01-22;71.598;3473.85
2010-01-25;71.272;3486.92
2010-01-26;71.293;3486.05
2010-01-27;71.256;3495.06
2010-01-28;71.218;3442.07
2010-01-29;71.837;3417.09
2010-02-01;70.932;3460.1
2010-02-02;71.142;3493
2010-02-03;70.315;3467.82
2010-02-04;71.422;3371.64
2010-02-05;71.581;3373.67
2010-02-08;71.672;3341.39
2010-02-09;70.956;3394.38
2010-02-10;70.286;3383.83
2010-02-11;69.898;3419.87
2010-02-12;70.19;3405.8
2010-02-16;70.321;3468.06
2010-02-17;69.515;3475.62
2010-02-18;69.243;3493.51
2010-02-19;69.61;3516.98
2010-02-22;69.328;3516.12
2010-02-23;70.406;3486.83
2010-02-24;70.576;3511.36
2010-02-25;70.972;3502.96
2010-02-26;71.341;3504.68
2010-03-01;71.083;3535.61
2010-03-02;70.986;3534.04
2010-03-03;70.811;3531.4
2010-03-04;71.187;3544.05
2010-03-05;70.252;3581.64
2010-03-08;69.882;3582.53
2010-03-09;69.898;3596.24
2010-03-10;69.727;3605.04
2010-03-11;69.976;3621.4
2010-03-12;70.412;3621.57
2010-03-15;70.321;3629.56
2010-03-16;70.879;3654.74
2010-03-17;71.187;3666.52
2010-03-18;70.948;3682.34
2010-03-19;71.018;3663.13
2010-03-22;71.101;3668.88
2010-03-23;70.766;3697.27
2010-03-24;69.47;3669.89
2010-03-25;69.026;3660.28
2010-03-26;69.225;3665.21
2010-03-29;68.958;3689.09
2010-03-30;69.176;3692.48
2010-03-31;69.651;3679.02
2010-04-01;69.225;3703.27
2010-04-05;68.07;3720.52
2010-04-06;68.179;3728.52
2010-04-07;69.051;3700.82
2010-04-08;69.08;3718.37
2010-04-09;69.251;3747.43
2010-04-12;69.61;3754.26
2010-04-13;69.838;3757.54
2010-04-14;69.35;3802.23
2010-04-15;69.423;3825.09
2010-04-16;69.93;3775.84
2010-04-19;69.761;3780.57
2010-04-20;70.007;3804.37
2010-04-21;70.584;3809.53
2010-04-22;70.373;3820.87
2010-04-23;70.128;3850.67
2010-04-26;70.204;3849.23
2010-04-27;71.194;3770.17
2010-04-28;70.584;3791.9
2010-04-29;70.879;3840.19
2010-04-30;71.699;3794.61
2010-05-03;71.357;3861.78
2010-05-04;72.64;3762.89
2010-05-05;73.068;3731.74
2010-05-06;75.326;3615.85
2010-05-07;74.378;3560.6
2010-05-10;72.841;3710.39
2010-05-11;72.653;3711.17
2010-05-12;72.103;3765.93
2010-05-13;72.58;3721.15
2010-05-14;73.839;3665.66
2010-05-17;73.561;3664.01
2010-05-18;74.696;3622.04
2010-05-19;74.944;3591.88
2010-05-20;76.522;3451.67
2010-05-21;76.599;3497.53
2010-05-24;76.337;3458.7
2010-05-25;76.712;3450.32
2010-05-26;76.491;3447.09
2010-05-27;74.755;3543.79
2010-05-28;75.099;3509.4
2010-06-01;75.375;3449.84
2010-06-02;74.658;3535.64
2010-06-03;74.112;3547.12
2010-06-04;76.105;3416.79
2010-06-07;76.686;3370.47
2010-06-08;76.306;3413.34
2010-06-09;76.22;3402.36
2010-06-10;74.857;3512.09
2010-06-11;75.809;3530.08
2010-06-14;75.419;3534.55
2010-06-15;75.105;3617.29
2010-06-16;75.533;3610.13
2010-06-17;76.148;3622.14
2010-06-18;76.024;3627.74
2010-06-21;75.809;3621.01
2010-06-22;76.712;3537.2
2010-06-23;77.228;3531.5
2010-06-24;76.772;3487.98
2010-06-25;77.082;3495.99
2010-06-28;77.808;3490.53
2010-06-29;78.654;3387.59
2010-06-30;79.184;3357.54
2010-07-01;79.066;3351.4
2010-07-02;78.437;3320.72
2010-07-06;79.083;3331.6
2010-07-07;78.158;3438.43
2010-07-08;77.658;3481.25
2010-07-09;77.215;3506.09
2010-07-12;77.185;3512.71
2010-07-13;76.522;3561.33
2010-07-14;77.292;3570.81
2010-07-15;78.063;3568.43
2010-07-16;78.446;3477.18
2010-07-19;77.962;3499.08
2010-07-20;78.077;3535.86
2010-07-21;79.404;3492.48
2010-07-22;78.484;3578.43
2010-07-23;77.65;3613.19
2010-07-26;77.52;3662.39
2010-07-27;76.772;3661.41
2010-07-28;77.02;3649.66
2010-07-29;76.997;3632.97
2010-07-30;78.197;3631.61
2010-08-02;76.85;3703.45
2010-08-03;77.292;3679.03
2010-08-04;76.703;3702.95
2010-08-05;77.059;3698.32
2010-08-06;77.901;3687.86
2010-08-09;77.614;3712.73
2010-08-10;77.775;3690.07
2010-08-11;78.82;3581.07
2010-08-12;78.621;3561.42
2010-08-13;79.602;3551.67
2010-08-16;81.595;3552.01
2010-08-17;81.128;3600.38
2010-08-18;81.347;3602.93
2010-08-19;82.617;3542.86
2010-08-20;82.519;3533.8
2010-08-23;82.534;3518.51
2010-08-24;83.862;3477.16
2010-08-25;83.592;3480.02
2010-08-26;84.377;3463.8
2010-08-27;81.987;3528.06
2010-08-30;83.559;3475.57
2010-08-31;84.488;3482.29
2010-09-01;82.489;3582.02
2010-09-02;81.619;3604.71
2010-09-03;80.611;3643.45
2010-09-07;82.258;3609.25
2010-09-08;81.602;3629.33
2010-09-09;79.992;3636.13
2010-09-10;79.629;3641.37
2010-09-13;80.024;3669.75
2010-09-14;80.79;3665.92
2010-09-15;79.588;3675.17
2010-09-16;78.808;3665.58
2010-09-17;79.126;3669.4
2010-09-20;79.581;3715.95
2010-09-21;80.688;3722.95
2010-09-22;81.412;3711.93
2010-09-23;81.644;3671.08
2010-09-24;80.545;3749.96
2010-09-27;81.949;3740.79
2010-09-28;82.505;3755.26
2010-09-29;82.161;3751.61
2010-09-30;82.108;3735.8
2010-10-01;81.412;3743.72
2010-10-04;81.619;3713.5
2010-10-05;81.128;3785.53
2010-10-06;82.146;3789.05
2010-10-07;81.465;3784.9
2010-10-08;81.104;3810.93
2010-10-11;81.12;3812.37
2010-10-12;80.324;3807.72
2010-10-13;80.198;3855.4
2010-10-14;78.994;3847.82
2010-10-15;78.029;3841.33
2010-10-18;78.663;3867.45
2010-10-19;79.14;3817.3
2010-10-20;79.309;3871.53
2010-10-21;78.372;3872.48
2010-10-22;78.899;3869.7
2010-10-25;79.126;3877.49
2010-10-26;77.901;3878.07
2010-10-27;77.215;3857.42
2010-10-28;77.427;3856.4
2010-10-29;78.153;3863.64
2010-11-01;77.564;3860.11
2010-11-02;78.584;3895.14
2010-11-03;76.981;3907.96
2010-11-04;77.579;3970.63
2010-11-05;76.25;3972
2010-11-08;76.59;3960.68
2010-11-09;74.904;3927.85
2010-11-10;75.008;3928.18
2010-11-11;74.967;3917.75
2010-11-12;74.566;3883.44
2010-11-15;73.004;3889.83
2010-11-16;74.817;3832.53
2010-11-17;74.401;3831.63
2010-11-18;74.71;3886.63
2010-11-19;75.168;3896.52
2010-11-22;75.491;3888.89
2010-11-23;75.864;3835.94
2010-11-24;74.506;3898.21
2010-11-26;75.54;3868.66
2010-11-29;76.184;3863.49
2010-11-30;76.584;3845.26
2010-12-01;74.628;3926.99
2010-12-02;74.424;3964.9
2010-12-03;73.848;3978.42
2010-12-06;74.888;3967.58
2010-12-07;73.288;3966.42
2010-12-08;72.58;3961.37
2010-12-09;72.937;3973.79
2010-12-10;72.493;3988.22
2010-12-13;72.763;3984.24
2010-12-14;71.706;3990.05
2010-12-15;70.776;3976.08
2010-12-16;71.262;4006.64
2010-12-17;72.565;3998.47
2010-12-20;72.486;3997.26
2010-12-21;72.991;4019.67
2010-12-22;72.47;4028.69
2010-12-23;72.321;4026.91
2010-12-27;72.971;4027.89
2010-12-28;71.293;4032.11
2010-12-29;72.504;4035
2010-12-30;72.449;4031.82
2010-12-31;73.252;4033.19
2011-01-03;72.69;4069.44
2011-01-04;72.779;4067.64
2011-01-05;71.181;4073.25
2011-01-06;71.488;4066.4
2011-01-07;71.867;4072.97
2011-01-10;72.256;4069.58
2011-01-11;71.851;4068.16
2011-01-12;71.293;4097.47
2011-01-13;71.932;4098.55
2011-01-14;71.472;4110.9
2011-01-18;71.142;4119.96
2011-01-19;71.65;4094.27
2011-01-20;70.667;4086.03
2011-01-21;71.224;4085.65
2011-01-24;71.256;4116.69
2011-01-25;71.932;4108.02
2011-01-26;70.84;4121.24
2011-01-27;71.165;4130.78
2011-01-28;71.517;4057.02
2011-01-31;70.987;4077.47
2011-02-01;70.389;4136.17
2011-02-02;70.406;4109.46
2011-02-03;69.822;4120.97
2011-02-04;69.116;4123.98
2011-02-07;69.47;4145.02
2011-02-08;68.833;4161.38
2011-02-09;69.432;4164.96
2011-02-10;68.632;4181.93
2011-02-11;69.619;4204.73
2011-02-14;69.669;4193.42
2011-02-15;69.976;4190.73
2011-02-16;69.755;4212.61
2011-02-18;69.644;4237.17
2011-02-22;70.69;4153.86
2011-02-23;70.941;4106.64
2011-02-24;71.394;4103.55
2011-02-25;71.814;4131.84
2011-02-28;71.912;4163.23
2011-03-01;72.121;4094.49
2011-03-02;71.01;4103.52
2011-03-03;70.317;4174.32
2011-03-04;70.899;4141.85
2011-03-07;70.445;4118.19
2011-03-08;70.019;4178.87
2011-03-09;70.703;4186.61
2011-03-10;71.891;4121.9
2011-03-11;71.478;4144.67
2011-03-14;71.446;4107.3
2011-03-15;72.52;4061.12
2011-03-16;73.338;3988.05
2011-03-17;72.773;4036.23
2011-03-18;72.971;4063.38
2011-03-21;72.545;4134.35
2011-03-22;72.782;4113.59
2011-03-23;72.685;4124.43
2011-03-24;72.144;4159.75
2011-03-25;71.964;4179.39
2011-03-28;72.064;4177.16
2011-03-29;71.508;4205.62
2011-03-30;72.081;4230.36
2011-03-31;71.936;4228.42
2011-04-01;72.282;4260.67
2011-04-04;72.361;4265.89
2011-04-05;72.074;4253.78
2011-04-06;70.986;4265.37
2011-04-07;70.844;4252.52
2011-04-08;70.47;4224.17
2011-04-11;70.533;4213.02
2011-04-12;71.295;4194.31
2011-04-13;71.744;4196.94
2011-04-14;71.688;4207.96
2011-04-15;72.661;4233.84
2011-04-18;72.823;4184.54
2011-04-19;73.14;4202.88
2011-04-20;72.665;4250.45
2011-04-21;72.612;4268.9
2011-04-25;72.882;4266.84
2011-04-26;73.584;4319.06
2011-04-27;72.827;4352.92
2011-04-28;73.39;4386.24
2011-04-29;73.614;4397.05
2011-05-02;73.74;4393.86
2011-05-03;74.158;4392.8
2011-05-04;74.482;4354.6
2011-05-05;75.19;4339.28
2011-05-06;74.86;4356.71
2011-05-09;74.779;4366.93
2011-05-10;74.25;4405.13
2011-05-11;74.671;4362.54
2011-05-12;74.204;4379.29
2011-05-13;74.868;4339.48
2011-05-16;75.287;4327.58
2011-05-17;76.058;4312.54
2011-05-18;75.054;4346.37
2011-05-19;75.02;4369.58
2011-05-20;75.058;4345.18
2011-05-23;75.42;4296.09
2011-05-24;75.702;4282.6
2011-05-25;75.352;4299.77
2011-05-26;75.997;4303.11
2011-05-27;75.965;4311.93
2011-05-31;76.138;4354.84
2011-06-01;77.168;4250.48
2011-06-02;75.695;4247.23
2011-06-03;76.13;4202.52
2011-06-06;75.553;4170.48
2011-06-07;75.903;4166.95
2011-06-08;76.492;4149.85
2011-06-09;76.18;4175.98
2011-06-10;76.771;4121.63
2011-06-13;76.384;4125.81
2011-06-14;75.228;4175.19
2011-06-15;76.595;4117.49
2011-06-16;76.947;4135.26
2011-06-17;76.58;4160.12
2011-06-20;76.677;4188.27
2011-06-21;76.337;4232.91
2011-06-22;76.384;4211.03
2011-06-23;76.969;4196.66
2011-06-24;76.644;4155.56
2011-06-27;75.592;4191.54
2011-06-28;74.988;4239.1
2011-06-29;74.485;4261.73
2011-06-30;74.369;4309.56
2011-07-01;74.252;4379.48
2011-07-05;74.412;4360.8
2011-07-06;74.79;4388.1
2011-07-07;74.581;4420.67
2011-07-08;75.624;4389.27
2011-07-11;76.762;4328.43
2011-07-12;77.027;4305.95
2011-07-13;77.237;4320.08
2011-07-14;76.135;4291.35
2011-07-15;76.263;4299.89
2011-07-18;75.526;4261.34
2011-07-19;77.099;4320.64
2011-07-20;76.18;4321.41
2011-07-21;75.592;4382.12
2011-07-22;76.165;4369.59
2011-07-25;75.337;4351.59
2011-07-26;75.856;4315.13
2011-07-27;75.861;4245.35
2011-07-28;76.14;4227.4
2011-07-29;77.646;4199.24
2011-08-01;78.436;4187.03
2011-08-02;80.795;4081.27
2011-08-03;80.949;4092
2011-08-04;83.827;3912.81
2011-08-05;81.412;3926.8
2011-08-08;83.98;3691.36
2011-08-09;84.228;3840.24
2011-08-10;86.742;3688.37
2011-08-11;82.366;3838.57
2011-08-12;83.995;3871.72
2011-08-15;83.15;3951.15
2011-08-16;84.527;3912.62
2011-08-17;86.004;3915.26
2011-08-18;87.766;3759.43
2011-08-19;88.475;3703.7
2011-08-22;88.265;3708.8
2011-08-23;87.035;3815.01
2011-08-24;84.564;3870.18
2011-08-25;85.475;3807.16
2011-08-26;86.312;3857.87
2011-08-29;85.125;3956.82
2011-08-30;86.494;3976.68
2011-08-31;85.155;3986.75
2011-09-01;86.962;3944.41
2011-09-02;89.772;3851.48
2011-09-06;90.737;3813.95
2011-09-07;88.986;3907.33
2011-09-08;89.772;3872.42
2011-09-09;90.753;3776.08
2011-09-12;90.854;3793.23
2011-09-13;89.523;3840.02
2011-09-14;90.314;3894.29
2011-09-15;88.924;3952.82
2011-09-16;89.55;3974.3
2011-09-19;91.311;3933.07
2011-09-20;91.694;3928.88
2011-09-21;94.713;3807.18
2011-09-22;98.258;3690.22
2011-09-23;96.456;3720.28
2011-09-26;94.885;3799.4
2011-09-27;93.415;3843.55
2011-09-28;93.38;3773.08
2011-09-29;94.022;3831.84
2011-09-30;96.428;3742.6
2011-10-03;99.029;3642.71
2011-10-04;97.753;3709.87
2011-10-05;97.087;3761.08
2011-10-06;95.33;3830.3
2011-10-07;94.612;3814.05
2011-10-10;93.249;3930.16
2011-10-11;92.927;3926.68
2011-10-12;91.623;3957.78
2011-10-13;92.517;3942.45
2011-10-14;91.19;4004.6
2011-10-17;92.72;3927.17
2011-10-18;92.182;3999.81
2011-10-19;92.165;3972.37
2011-10-20;91.516;4001.3
2011-10-21;90.523;4087.67
2011-10-24;90.671;4124.27
2011-10-25;92.936;4050.2
2011-10-26;91.368;4088.93
2011-10-27;88.265;4218.8
2011-10-28;89.161;4213.77
2011-10-31;92.692;4128.75
2011-11-01;95.853;4029.85
2011-11-02;94.628;4088.97
2011-11-03;93.303;4160.02
2011-11-04;93.406;4140.34
2011-11-07;94.013;4159.29
2011-11-08;92.793;4194.59
2011-11-09;94.761;4060.05
2011-11-10;93.313;4100.01
2011-11-11;92.738;4190.2
2011-11-14;94.239;4150.06
2011-11-15;94.116;4175.3
2011-11-16;94.999;4103.99
2011-11-17;95.783;4047.42
2011-11-18;95.764;4074.15
2011-11-21;96.327;3996.7
2011-11-22;97.341;3960.06
2011-11-23;98.322;3881.29
2011-11-25;96.861;3870.12
2011-11-28;96.813;3969.92
2011-11-29;96.099;3991.63
2011-11-30;94.555;4155.87
2011-12-01;94.068;4139.95
2011-12-02;95.428;4147.92
2011-12-05;95.235;4183.45
2011-12-06;94.278;4184.85
2011-12-07;94.647;4189.46
2011-12-08;95.853;4112.25
2011-12-09;93.838;4181.5
2011-12-12;94.903;4133.61
2011-12-13;95.813;4104.98
2011-12-14;97.549;4057.43
2011-12-15;97.203;4090.91
2011-12-16;98.361;4110.82
2011-12-19;99.61;4056.55
2011-12-20;97.115;4172.65
2011-12-21;95.803;4191.64
2011-12-22;96.228;4216.83
2011-12-23;95.134;4250.17
2011-12-27;95.582;4258.05
2011-12-28;97.291;4203.24
2011-12-29;97.471;4254.55
2011-12-30;97.763;4233.19
2012-01-03;96.37;4259.71
2012-01-04;95.235;4265.23
2012-01-05;95.048;4263.91
2012-01-06;95.813;4245.47
2012-01-09;95.649;4263.87
2012-01-10;95.477;4294.47
2012-01-11;96.677;4295.7
2012-01-12;96.572;4303.76
2012-01-13;97.481;4283.65
2012-01-17;97.939;4295.83
2012-01-18;96.736;4323.44
2012-01-19;95.477;4347.29
2012-01-20;94.351;4360.43
2012-01-23;93.745;4351.86
2012-01-24;93.923;4328.36
2012-01-25;93.691;4377.75
2012-01-26;94.98;4375.01
2012-01-27;95.282;4367.47
2012-01-30;96.409;4353.69
2012-01-31;97.471;4355.9
2012-02-01;96.409;4377.9
2012-02-02;96.361;4367.21
2012-02-03;94.248;4412.58
